,log message,log key,parameter value vector,anomalies
309,Feb 15 01:10:08.886 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
310,Feb 15 01:10:08.884 id.server IN A + (127.0.0.1),E0,[0,0
311,Feb 15 01:10:08.882 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
312,Feb 15 01:10:08.880 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
313,Feb 15 01:10:08.878 hostname.bind IN A + (127.0.0.1),E0,[0,0
314,Feb 15 01:10:08.876 version.bind IN A + (127.0.0.1),E0,[0,0
315,Feb 15 01:10:08.874 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
316,Feb 15 01:10:08.873 67b.org IN A + (127.0.0.1),E0,[0,0
317,Feb 15 01:10:08.872 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
318,Feb 15 01:10:08.870 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
319,Feb 15 01:10:08.869 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
320,Feb 15 01:10:06.345 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
321,Feb 15 01:10:06.344 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
322,Feb 15 01:10:05.840 c.afekv.com IN A + (127.0.0.1),E1,[3,0
323,Feb 15 01:10:05.839 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
324,Feb 15 01:10:05.836 id.server IN A + (127.0.0.1),E0,[0,0
325,Feb 15 01:10:05.829 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
326,Feb 15 01:10:05.827 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
327,Feb 15 01:10:05.825 hostname.bind IN A + (127.0.0.1),E0,[0,0
328,Feb 15 01:10:05.825 version.bind IN A + (127.0.0.1),E0,[0,0
329,Feb 15 01:10:05.824 67b.org IN A + (127.0.0.1),E0,[0,0
330,Feb 15 01:10:05.824 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
331,Feb 15 01:10:05.823 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
332,Feb 15 01:10:05.822 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
333,Feb 15 01:10:05.822 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
334,Feb 15 01:10:03.330 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
335,Feb 15 01:10:03.329 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
336,Feb 15 01:10:02.827 c.afekv.com IN A + (127.0.0.1),E1,[3,0
337,Feb 15 01:10:02.826 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
338,Feb 15 01:10:02.825 id.server IN A + (127.0.0.1),E0,[0,0
339,Feb 15 01:10:02.825 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
340,Feb 15 01:10:02.824 hostname.bind IN A + (127.0.0.1),E0,[0,0
341,Feb 15 01:10:02.824 67b.org IN A + (127.0.0.1),E0,[0,0
342,Feb 15 01:10:02.823 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
343,Feb 15 01:10:02.823 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
344,Feb 15 01:10:02.822 version.bind IN A + (127.0.0.1),E0,[0,0
345,Feb 15 01:10:02.822 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
346,Feb 15 01:10:02.821 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
347,Feb 15 01:10:02.821 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
348,Feb 15 01:10:00.330 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
349,Feb 15 01:10:00.329 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
350,Feb 15 01:09:59.827 c.afekv.com IN A + (127.0.0.1),E1,[3,0
351,Feb 15 01:09:59.827 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
352,Feb 15 01:09:59.826 id.server IN A + (127.0.0.1),E0,[0,0
353,Feb 15 01:09:59.825 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
354,Feb 15 01:09:59.824 hostname.bind IN A + (127.0.0.1),E0,[0,0
355,Feb 15 01:09:59.823 67b.org IN A + (127.0.0.1),E0,[0,0
356,Feb 15 01:09:59.823 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
357,Feb 15 01:09:59.822 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
358,Feb 15 01:09:59.821 version.bind IN A + (127.0.0.1),E0,[0,0
359,Feb 15 01:09:59.821 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
360,Feb 15 01:09:59.820 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
361,Feb 15 01:09:59.819 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
362,Feb 15 01:09:57.358 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
363,Feb 15 01:09:57.358 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
364,Feb 15 01:09:56.855 c.afekv.com IN A + (127.0.0.1),E1,[3,0
365,Feb 15 01:09:56.855 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
366,Feb 15 01:09:56.854 id.server IN A + (127.0.0.1),E0,[0,0
367,Feb 15 01:09:56.854 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
368,Feb 15 01:09:56.853 hostname.bind IN A + (127.0.0.1),E0,[0,0
369,Feb 15 01:09:56.852 67b.org IN A + (127.0.0.1),E0,[0,0
370,Feb 15 01:09:56.851 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
371,Feb 15 01:09:56.848 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
372,Feb 15 01:09:56.846 version.bind IN A + (127.0.0.1),E0,[0,0
373,Feb 15 01:09:56.846 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
374,Feb 15 01:09:56.844 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
375,Feb 15 01:09:56.843 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
376,Feb 15 01:09:54.326 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
377,Feb 15 01:09:54.325 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
378,Feb 15 01:09:53.823 c.afekv.com IN A + (127.0.0.1),E1,[3,0
379,Feb 15 01:09:53.822 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
380,Feb 15 01:09:53.821 id.server IN A + (127.0.0.1),E0,[0,0
381,Feb 15 01:09:53.820 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
382,Feb 15 01:09:53.819 hostname.bind IN A + (127.0.0.1),E0,[0,0
383,Feb 15 01:09:53.819 67b.org IN A + (127.0.0.1),E0,[0,0
384,Feb 15 01:09:53.818 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
385,Feb 15 01:09:53.818 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
386,Feb 15 01:09:53.816 version.bind IN A + (127.0.0.1),E0,[0,0
387,Feb 15 01:09:53.816 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
388,Feb 15 01:09:53.815 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
389,Feb 15 01:09:53.815 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
390,Feb 15 01:09:51.324 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
391,Feb 15 01:09:51.323 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
392,Feb 15 01:09:50.820 c.afekv.com IN A + (127.0.0.1),E1,[3,0
393,Feb 15 01:09:50.820 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
394,Feb 15 01:09:50.819 id.server IN A + (127.0.0.1),E0,[0,0
395,Feb 15 01:09:50.819 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
396,Feb 15 01:09:50.818 hostname.bind IN A + (127.0.0.1),E0,[0,0
397,Feb 15 01:09:50.818 67b.org IN A + (127.0.0.1),E0,[0,0
398,Feb 15 01:09:50.817 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
399,Feb 15 01:09:50.817 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
400,Feb 15 01:09:50.816 version.bind IN A + (127.0.0.1),E0,[0,0
401,Feb 15 01:09:50.816 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
402,Feb 15 01:09:50.816 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
403,Feb 15 01:09:50.815 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
404,Feb 15 01:09:48.329 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
405,Feb 15 01:09:48.328 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
406,Feb 15 01:09:47.825 c.afekv.com IN A + (127.0.0.1),E1,[3,0
407,Feb 15 01:09:47.825 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
408,Feb 15 01:09:47.824 id.server IN A + (127.0.0.1),E0,[0,0
409,Feb 15 01:09:47.824 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
410,Feb 15 01:09:47.823 hostname.bind IN A + (127.0.0.1),E0,[0,0
411,Feb 15 01:09:47.822 67b.org IN A + (127.0.0.1),E0,[0,0
412,Feb 15 01:09:47.822 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
413,Feb 15 01:09:47.821 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
414,Feb 15 01:09:47.819 version.bind IN A + (127.0.0.1),E0,[0,0
415,Feb 15 01:09:47.817 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
416,Feb 15 01:09:47.816 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
417,Feb 15 01:09:47.815 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
418,Feb 15 01:09:45.321 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
419,Feb 15 01:09:45.320 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
420,Feb 15 01:09:44.819 c.afekv.com IN A + (127.0.0.1),E1,[3,0
421,Feb 15 01:09:44.818 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
422,Feb 15 01:09:44.818 id.server IN A + (127.0.0.1),E0,[0,0
423,Feb 15 01:09:44.817 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
424,Feb 15 01:09:44.816 hostname.bind IN A + (127.0.0.1),E0,[0,0
425,Feb 15 01:09:44.816 67b.org IN A + (127.0.0.1),E0,[0,0
426,Feb 15 01:09:44.816 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
427,Feb 15 01:09:44.815 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
428,Feb 15 01:09:44.814 version.bind IN A + (127.0.0.1),E0,[0,0
429,Feb 15 01:09:44.814 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
430,Feb 15 01:09:44.812 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
431,Feb 15 01:09:44.810 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
432,Feb 15 01:09:42.322 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
433,Feb 15 01:09:42.321 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
434,Feb 15 01:09:41.819 c.afekv.com IN A + (127.0.0.1),E1,[3,0
435,Feb 15 01:09:41.818 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
436,Feb 15 01:09:41.818 id.server IN A + (127.0.0.1),E0,[0,0
437,Feb 15 01:09:41.817 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
438,Feb 15 01:09:41.817 hostname.bind IN A + (127.0.0.1),E0,[0,0
439,Feb 15 01:09:41.816 67b.org IN A + (127.0.0.1),E0,[0,0
440,Feb 15 01:09:41.816 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
441,Feb 15 01:09:41.815 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
442,Feb 15 01:09:41.814 version.bind IN A + (127.0.0.1),E0,[0,0
443,Feb 15 01:09:41.814 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
444,Feb 15 01:09:41.810 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
445,Feb 15 01:09:41.809 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
446,Feb 15 01:09:39.320 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
447,Feb 15 01:09:39.319 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
448,Feb 15 01:09:38.817 c.afekv.com IN A + (127.0.0.1),E1,[3,0
449,Feb 15 01:09:38.816 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
450,Feb 15 01:09:38.816 id.server IN A + (127.0.0.1),E0,[0,0
451,Feb 15 01:09:38.815 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
452,Feb 15 01:09:38.815 hostname.bind IN A + (127.0.0.1),E0,[0,0
453,Feb 15 01:09:38.814 67b.org IN A + (127.0.0.1),E0,[0,0
454,Feb 15 01:09:38.814 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
455,Feb 15 01:09:38.813 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
456,Feb 15 01:09:38.812 version.bind IN A + (127.0.0.1),E0,[0,0
457,Feb 15 01:09:38.812 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
458,Feb 15 01:09:38.811 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
459,Feb 15 01:09:38.808 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
460,Feb 15 01:09:36.337 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
461,Feb 15 01:09:36.336 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
462,Feb 15 01:09:35.833 c.afekv.com IN A + (127.0.0.1),E1,[3,0
463,Feb 15 01:09:35.833 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
464,Feb 15 01:09:35.832 id.server IN A + (127.0.0.1),E0,[0,0
465,Feb 15 01:09:35.832 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
466,Feb 15 01:09:35.831 hostname.bind IN A + (127.0.0.1),E0,[0,0
467,Feb 15 01:09:35.830 67b.org IN A + (127.0.0.1),E0,[0,0
468,Feb 15 01:09:35.830 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
469,Feb 15 01:09:35.830 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
470,Feb 15 01:09:35.829 version.bind IN A + (127.0.0.1),E0,[0,0
471,Feb 15 01:09:35.829 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
472,Feb 15 01:09:35.828 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
473,Feb 15 01:09:35.828 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
474,Feb 15 01:09:33.317 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
475,Feb 15 01:09:33.314 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
476,Feb 15 01:09:32.810 c.afekv.com IN A + (127.0.0.1),E1,[3,0
477,Feb 15 01:09:32.810 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
478,Feb 15 01:09:32.809 id.server IN A + (127.0.0.1),E0,[0,0
479,Feb 15 01:09:32.808 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
480,Feb 15 01:09:32.803 hostname.bind IN A + (127.0.0.1),E0,[0,0
481,Feb 15 01:09:32.803 67b.org IN A + (127.0.0.1),E0,[0,0
482,Feb 15 01:09:32.802 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
483,Feb 15 01:09:32.801 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
484,Feb 15 01:09:32.801 version.bind IN A + (127.0.0.1),E0,[0,0
485,Feb 15 01:09:32.801 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
486,Feb 15 01:09:32.801 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
487,Feb 15 01:09:32.800 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
488,Feb 15 01:09:30.327 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
489,Feb 15 01:09:30.325 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
490,Feb 15 01:09:29.820 c.afekv.com IN A + (127.0.0.1),E1,[3,0
491,Feb 15 01:09:29.818 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
492,Feb 15 01:09:29.815 id.server IN A + (127.0.0.1),E0,[0,0
493,Feb 15 01:09:29.813 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
494,Feb 15 01:09:29.811 hostname.bind IN A + (127.0.0.1),E0,[0,0
495,Feb 15 01:09:29.809 67b.org IN A + (127.0.0.1),E0,[0,0
496,Feb 15 01:09:29.808 version.bind IN A + (127.0.0.1),E0,[0,0
497,Feb 15 01:09:29.807 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
498,Feb 15 01:09:29.807 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
499,Feb 15 01:09:29.806 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
500,Feb 15 01:09:29.805 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
501,Feb 15 01:09:29.804 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
502,Feb 15 01:09:27.311 67b.org IN A + (127.0.0.1),E0,[0,0
503,Feb 15 01:09:27.310 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
504,Feb 15 01:09:27.309 peacecorps.gov IN A + (127.0.0.1),E2,[3,0
505,Feb 15 01:09:27.308 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
506,Feb 15 01:09:26.804 c.afekv.com IN A + (127.0.0.1),E1,[0,0
507,Feb 15 01:09:26.803 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
508,Feb 15 01:09:26.802 id.server IN A + (127.0.0.1),E0,[0,0
509,Feb 15 01:09:26.802 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
510,Feb 15 01:09:26.801 hostname.bind IN A + (127.0.0.1),E0,[0,0
511,Feb 15 01:09:26.801 version.bind IN A + (127.0.0.1),E0,[0,0
512,Feb 15 01:09:26.800 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
513,Feb 15 01:09:26.800 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
514,Feb 15 01:09:26.800 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
515,Feb 15 01:09:26.799 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
516,Feb 15 01:09:24.308 67b.org IN A + (127.0.0.1),E0,[0,0
517,Feb 15 01:09:24.307 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
518,Feb 15 01:09:24.307 peacecorps.gov IN A + (127.0.0.1),E2,[3,0
519,Feb 15 01:09:24.306 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
520,Feb 15 01:09:23.804 c.afekv.com IN A + (127.0.0.1),E1,[0,0
521,Feb 15 01:09:23.803 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
522,Feb 15 01:09:23.802 id.server IN A + (127.0.0.1),E0,[0,0
523,Feb 15 01:09:23.802 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
524,Feb 15 01:09:23.801 hostname.bind IN A + (127.0.0.1),E0,[0,0
525,Feb 15 01:09:23.800 version.bind IN A + (127.0.0.1),E0,[0,0
526,Feb 15 01:09:23.799 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
527,Feb 15 01:09:23.798 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
528,Feb 15 01:09:23.797 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
529,Feb 15 01:09:23.796 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
530,Feb 15 01:09:21.309 67b.org IN A + (127.0.0.1),E0,[0,0
531,Feb 15 01:09:21.309 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
532,Feb 15 01:09:21.309 peacecorps.gov IN A + (127.0.0.1),E2,[3,0
533,Feb 15 01:09:21.308 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
534,Feb 15 01:09:20.805 c.afekv.com IN A + (127.0.0.1),E1,[0,0
535,Feb 15 01:09:20.805 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
536,Feb 15 01:09:20.804 id.server IN A + (127.0.0.1),E0,[0,0
537,Feb 15 01:09:20.804 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
538,Feb 15 01:09:20.803 hostname.bind IN A + (127.0.0.1),E0,[0,0
539,Feb 15 01:09:20.802 version.bind IN A + (127.0.0.1),E0,[0,0
540,Feb 15 01:09:20.802 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
541,Feb 15 01:09:20.801 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
542,Feb 15 01:09:20.800 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
543,Feb 15 01:09:20.799 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
544,Feb 15 01:09:18.300 67b.org IN A + (127.0.0.1),E0,[0,0
545,Feb 15 01:09:18.299 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
546,Feb 15 01:09:18.299 peacecorps.gov IN A + (127.0.0.1),E2,[3,0
547,Feb 15 01:09:18.298 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
548,Feb 15 01:09:17.795 c.afekv.com IN A + (127.0.0.1),E1,[0,0
549,Feb 15 01:09:17.795 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
550,Feb 15 01:09:17.794 id.server IN A + (127.0.0.1),E0,[0,0
551,Feb 15 01:09:17.794 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
552,Feb 15 01:09:17.793 hostname.bind IN A + (127.0.0.1),E0,[0,0
553,Feb 15 01:09:17.792 version.bind IN A + (127.0.0.1),E0,[0,0
554,Feb 15 01:09:17.792 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
555,Feb 15 01:09:17.792 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
556,Feb 15 01:09:17.791 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
557,Feb 15 01:09:17.790 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
558,Feb 15 01:09:15.298 67b.org IN A + (127.0.0.1),E0,[0,0
559,Feb 15 01:09:15.298 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
560,Feb 15 01:09:15.297 peacecorps.gov IN A + (127.0.0.1),E2,[3,0
561,Feb 15 01:09:15.297 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
562,Feb 15 01:09:14.794 c.afekv.com IN A + (127.0.0.1),E1,[0,0
563,Feb 15 01:09:14.794 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
564,Feb 15 01:09:14.793 id.server IN A + (127.0.0.1),E0,[0,0
565,Feb 15 01:09:14.793 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
566,Feb 15 01:09:14.792 hostname.bind IN A + (127.0.0.1),E0,[0,0
567,Feb 15 01:09:14.791 version.bind IN A + (127.0.0.1),E0,[0,0
568,Feb 15 01:09:14.791 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
569,Feb 15 01:09:14.790 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
570,Feb 15 01:09:14.790 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
571,Feb 15 01:09:14.789 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
572,Feb 15 01:09:12.301 67b.org IN A + (127.0.0.1),E0,[0,0
573,Feb 15 01:09:12.300 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
574,Feb 15 01:09:12.300 peacecorps.gov IN A + (127.0.0.1),E2,[3,0
575,Feb 15 01:09:12.299 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
576,Feb 15 01:09:11.796 c.afekv.com IN A + (127.0.0.1),E1,[0,0
577,Feb 15 01:09:11.796 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
578,Feb 15 01:09:11.795 id.server IN A + (127.0.0.1),E0,[0,0
579,Feb 15 01:09:11.795 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
580,Feb 15 01:09:11.794 hostname.bind IN A + (127.0.0.1),E0,[0,0
581,Feb 15 01:09:11.793 version.bind IN A + (127.0.0.1),E0,[0,0
582,Feb 15 01:09:11.792 peacecorps.gov IN A + (127.0.0.1),E2,[1,0
583,Feb 15 01:09:11.790 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
584,Feb 15 01:09:11.789 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
585,Feb 15 01:09:11.788 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
586,Feb 15 01:09:09.299 67b.org IN A + (127.0.0.1),E0,[0,0
587,Feb 15 01:09:09.298 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
588,Feb 15 01:09:09.298 peacecorps.gov IN A + (127.0.0.1),E2,[2,0
589,Feb 15 01:09:09.298 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
590,Feb 15 01:09:08.795 c.afekv.com IN A + (127.0.0.1),E1,[0,0
591,Feb 15 01:09:08.795 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
592,Feb 15 01:09:08.794 id.server IN A + (127.0.0.1),E0,[0,0
593,Feb 15 01:09:08.793 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
594,Feb 15 01:09:08.792 hostname.bind IN A + (127.0.0.1),E0,[0,0
595,Feb 15 01:09:08.791 version.bind IN A + (127.0.0.1),E0,[0,0
596,Feb 15 01:09:08.790 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
597,Feb 15 01:09:08.790 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
598,Feb 15 01:09:08.790 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
599,Feb 15 01:09:08.789 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
600,Feb 15 01:09:06.296 67b.org IN A + (127.0.0.1),E0,[0,0
601,Feb 15 01:09:06.295 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
602,Feb 15 01:09:06.295 peacecorps.gov IN A + (127.0.0.1),E2,[3,0
603,Feb 15 01:09:06.294 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
604,Feb 15 01:09:05.791 c.afekv.com IN A + (127.0.0.1),E1,[0,0
605,Feb 15 01:09:05.790 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
606,Feb 15 01:09:05.790 id.server IN A + (127.0.0.1),E0,[0,0
607,Feb 15 01:09:05.789 www.wikipedia.org IN A + (127.0.0.1),E0,[0,0
608,Feb 15 01:09:05.788 hostname.bind IN A + (127.0.0.1),E0,[0,0
609,Feb 15 01:09:05.787 version.bind IN A + (127.0.0.1),E0,[0,0
610,Feb 15 01:09:05.787 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
611,Feb 15 01:09:05.786 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
612,Feb 15 01:09:05.786 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,0
613,Feb 15 01:09:05.785 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,0
614,Feb 15 01:09:03.291 67b.org IN A + (127.0.0.1),E0,[0,0
615,Feb 15 01:09:03.290 peacecorps.gov IN A + (127.0.0.1),E2,[0,0
616,Feb 15 01:09:03.290 peacecorps.gov IN A + (127.0.0.1),E2,[3,0
617,Feb 15 01:09:03.289 direct.shodan.io IN A + (127.0.0.1),E0,[0,0
618,Feb 15 01:09:02.786 c.afekv.com IN A + (127.0.0.1),E1,[0,0
